"scenario","year","variable","value","units","unit"
"historical",1812,"hfds",-2.51947796676221,"W/m2","ZJ year-1"
"historical",1813,"hfds",3.34406496312632,"W/m2","ZJ year-1"
"historical",1814,"hfds",4.75988311542289,"W/m2","ZJ year-1"
"historical",1815,"hfds",-19.9111887311072,"W/m2","ZJ year-1"
"historical",1816,"hfds",-50.6399409922084,"W/m2","ZJ year-1"
"historical",1817,"hfds",-35.6055348505757,"W/m2","ZJ year-1"
"historical",1818,"hfds",-6.12125768816061,"W/m2","ZJ year-1"
"historical",1819,"hfds",4.93182375905918,"W/m2","ZJ year-1"
"historical",1820,"hfds",7.92621580447723,"W/m2","ZJ year-1"
"historical",1821,"hfds",7.43252506477221,"W/m2","ZJ year-1"
"historical",1822,"hfds",6.12290788355353,"W/m2","ZJ year-1"
"historical",1823,"hfds",3.03147110376945,"W/m2","ZJ year-1"
"historical",1824,"hfds",1.88202190653347,"W/m2","ZJ year-1"
"historical",1825,"hfds",4.12139674475719,"W/m2","ZJ year-1"
"historical",1826,"hfds",5.02612567236819,"W/m2","ZJ year-1"
"historical",1827,"hfds",5.06269133725939,"W/m2","ZJ year-1"
"historical",1828,"hfds",4.69346416013172,"W/m2","ZJ year-1"
"historical",1829,"hfds",4.32194174143878,"W/m2","ZJ year-1"
"historical",1830,"hfds",4.02460387349824,"W/m2","ZJ year-1"
"historical",1831,"hfds",-13.2827675627595,"W/m2","ZJ year-1"
"historical",1832,"hfds",-24.4027406800777,"W/m2","ZJ year-1"
"historical",1833,"hfds",-10.4206765494372,"W/m2","ZJ year-1"
"historical",1834,"hfds",0.627867378957774,"W/m2","ZJ year-1"
"historical",1835,"hfds",-8.10216759157901,"W/m2","ZJ year-1"
"historical",1836,"hfds",-15.1752372756668,"W/m2","ZJ year-1"
"historical",1837,"hfds",-4.85326655015048,"W/m2","ZJ year-1"
"historical",1838,"hfds",3.05785365340337,"W/m2","ZJ year-1"
"historical",1839,"hfds",5.56197094165301,"W/m2","ZJ year-1"
"historical",1840,"hfds",5.97779093538763,"W/m2","ZJ year-1"
"historical",1841,"hfds",5.70198265391774,"W/m2","ZJ year-1"
"historical",1842,"hfds",5.28626111284362,"W/m2","ZJ year-1"
"historical",1843,"hfds",4.92272878385443,"W/m2","ZJ year-1"
"historical",1844,"hfds",4.60802874438357,"W/m2","ZJ year-1"
"historical",1845,"hfds",4.23018030686495,"W/m2","ZJ year-1"
"historical",1846,"hfds",2.64259235459644,"W/m2","ZJ year-1"
"historical",1847,"hfds",1.57828214519896,"W/m2","ZJ year-1"
"historical",1848,"hfds",2.33536479940963,"W/m2","ZJ year-1"
"historical",1849,"hfds",2.97749810255675,"W/m2","ZJ year-1"
"historical",1850,"hfds",3.13616985839957,"W/m2","ZJ year-1"
"historical",1851,"hfds",3.13559074550731,"W/m2","ZJ year-1"
"historical",1852,"hfds",3.07944378765493,"W/m2","ZJ year-1"
"historical",1853,"hfds",1.76726698384161,"W/m2","ZJ year-1"
"historical",1854,"hfds",0.222764961574532,"W/m2","ZJ year-1"
"historical",1855,"hfds",0.881556453784341,"W/m2","ZJ year-1"
"historical",1856,"hfds",1.89590098379376,"W/m2","ZJ year-1"
"historical",1857,"hfds",0.719096131933247,"W/m2","ZJ year-1"
"historical",1858,"hfds",0.428036336203596,"W/m2","ZJ year-1"
"historical",1859,"hfds",1.80523289717209,"W/m2","ZJ year-1"
"historical",1860,"hfds",2.36900747967213,"W/m2","ZJ year-1"
"historical",1861,"hfds",2.01811734576948,"W/m2","ZJ year-1"
"historical",1862,"hfds",-3.66046207280451,"W/m2","ZJ year-1"
"historical",1863,"hfds",-6.04495444896589,"W/m2","ZJ year-1"
"historical",1864,"hfds",-1.02955608502845,"W/m2","ZJ year-1"
"historical",1865,"hfds",1.88154399422643,"W/m2","ZJ year-1"
"historical",1866,"hfds",2.75080298604803,"W/m2","ZJ year-1"
"historical",1867,"hfds",2.87732213438689,"W/m2","ZJ year-1"
"historical",1868,"hfds",2.69049566718227,"W/m2","ZJ year-1"
"historical",1869,"hfds",2.54581154824042,"W/m2","ZJ year-1"
"historical",1870,"hfds",2.41583138445933,"W/m2","ZJ year-1"
"historical",1871,"hfds",2.31440046198611,"W/m2","ZJ year-1"
"historical",1872,"hfds",2.2799276362754,"W/m2","ZJ year-1"
"historical",1873,"hfds",0.685523979294279,"W/m2","ZJ year-1"
"historical",1874,"hfds",-0.0240006589792533,"W/m2","ZJ year-1"
"historical",1875,"hfds",1.00579026878469,"W/m2","ZJ year-1"
"historical",1876,"hfds",1.25121222852479,"W/m2","ZJ year-1"
"historical",1877,"hfds",1.56195478913842,"W/m2","ZJ year-1"
"historical",1878,"hfds",1.90927964366073,"W/m2","ZJ year-1"
"historical",1879,"hfds",1.93559705752891,"W/m2","ZJ year-1"
"historical",1880,"hfds",1.57359849096218,"W/m2","ZJ year-1"
"historical",1881,"hfds",1.23353045690888,"W/m2","ZJ year-1"
"historical",1882,"hfds",1.4713340365961,"W/m2","ZJ year-1"
"historical",1883,"hfds",-1.83492278015271,"W/m2","ZJ year-1"
"historical",1884,"hfds",-15.7364030212701,"W/m2","ZJ year-1"
"historical",1885,"hfds",-17.1619668310092,"W/m2","ZJ year-1"
"historical",1886,"hfds",-4.05847626555709,"W/m2","ZJ year-1"
"historical",1887,"hfds",0.709651019209463,"W/m2","ZJ year-1"
"historical",1888,"hfds",2.09677204137352,"W/m2","ZJ year-1"
"historical",1889,"hfds",3.30668526049144,"W/m2","ZJ year-1"
"historical",1890,"hfds",2.54035834020646,"W/m2","ZJ year-1"
"historical",1891,"hfds",0.247286680217142,"W/m2","ZJ year-1"
"historical",1892,"hfds",0.265012038138306,"W/m2","ZJ year-1"
"historical",1893,"hfds",2.24589388895176,"W/m2","ZJ year-1"
"historical",1894,"hfds",2.83467404259301,"W/m2","ZJ year-1"
"historical",1895,"hfds",2.6312559460367,"W/m2","ZJ year-1"
"historical",1896,"hfds",2.49052878859195,"W/m2","ZJ year-1"
"historical",1897,"hfds",2.3036515115975,"W/m2","ZJ year-1"
"historical",1898,"hfds",2.1009591578107,"W/m2","ZJ year-1"
"historical",1899,"hfds",1.84802884815558,"W/m2","ZJ year-1"
"historical",1900,"hfds",1.61293936730279,"W/m2","ZJ year-1"
"historical",1901,"hfds",1.53516727502658,"W/m2","ZJ year-1"
"historical",1902,"hfds",0.771603972910843,"W/m2","ZJ year-1"
"historical",1903,"hfds",-5.63097880379047,"W/m2","ZJ year-1"
"historical",1904,"hfds",-7.92365428651838,"W/m2","ZJ year-1"
"historical",1905,"hfds",-2.10431193185265,"W/m2","ZJ year-1"
"historical",1906,"hfds",1.11023993925423,"W/m2","ZJ year-1"
"historical",1907,"hfds",0.763719618977751,"W/m2","ZJ year-1"
"historical",1908,"hfds",0.267399337267116,"W/m2","ZJ year-1"
"historical",1909,"hfds",1.20107580672488,"W/m2","ZJ year-1"
"historical",1910,"hfds",1.45805084121016,"W/m2","ZJ year-1"
"historical",1911,"hfds",1.35838558997266,"W/m2","ZJ year-1"
"historical",1912,"hfds",-1.74395090040709,"W/m2","ZJ year-1"
"historical",1913,"hfds",-5.32209534983092,"W/m2","ZJ year-1"
"historical",1914,"hfds",-3.14294129193684,"W/m2","ZJ year-1"
"historical",1915,"hfds",0.640074237500011,"W/m2","ZJ year-1"
"historical",1916,"hfds",1.80243430868034,"W/m2","ZJ year-1"
"historical",1917,"hfds",1.66441511017351,"W/m2","ZJ year-1"
"historical",1918,"hfds",1.50312538664454,"W/m2","ZJ year-1"
"historical",1919,"hfds",1.79191934495804,"W/m2","ZJ year-1"
"historical",1920,"hfds",1.86739665475895,"W/m2","ZJ year-1"
"historical",1921,"hfds",2.0142021962203,"W/m2","ZJ year-1"
"historical",1922,"hfds",1.58238083284345,"W/m2","ZJ year-1"
"historical",1923,"hfds",0.612765303776832,"W/m2","ZJ year-1"
"historical",1924,"hfds",1.02567309426032,"W/m2","ZJ year-1"
"historical",1925,"hfds",1.59988330678539,"W/m2","ZJ year-1"
"historical",1926,"hfds",1.59986566870426,"W/m2","ZJ year-1"
"historical",1927,"hfds",1.44021615703824,"W/m2","ZJ year-1"
"historical",1928,"hfds",1.1256916372851,"W/m2","ZJ year-1"
"historical",1929,"hfds",-0.277524116769094,"W/m2","ZJ year-1"
"historical",1930,"hfds",-0.0939263328611073,"W/m2","ZJ year-1"
"historical",1931,"hfds",1.81779679561186,"W/m2","ZJ year-1"
"historical",1932,"hfds",1.5532312635572,"W/m2","ZJ year-1"
"historical",1933,"hfds",1.4654942611902,"W/m2","ZJ year-1"
"historical",1934,"hfds",2.12042378529566,"W/m2","ZJ year-1"
"historical",1935,"hfds",1.9509640093922,"W/m2","ZJ year-1"
"historical",1936,"hfds",1.57234496672079,"W/m2","ZJ year-1"
"historical",1937,"hfds",1.21382440512864,"W/m2","ZJ year-1"
"historical",1938,"hfds",1.36165493192461,"W/m2","ZJ year-1"
"historical",1939,"hfds",1.43870746812364,"W/m2","ZJ year-1"
"historical",1940,"hfds",1.05889335972734,"W/m2","ZJ year-1"
"historical",1941,"hfds",0.842048996699129,"W/m2","ZJ year-1"
"historical",1942,"hfds",0.73045222141801,"W/m2","ZJ year-1"
"historical",1943,"hfds",0.722861838605966,"W/m2","ZJ year-1"
"historical",1944,"hfds",0.910152902961872,"W/m2","ZJ year-1"
"historical",1945,"hfds",1.50896555173414,"W/m2","ZJ year-1"
"historical",1946,"hfds",2.08702089544659,"W/m2","ZJ year-1"
"historical",1947,"hfds",1.89764273488329,"W/m2","ZJ year-1"
"historical",1948,"hfds",1.49293048932158,"W/m2","ZJ year-1"
"historical",1949,"hfds",1.49710647133838,"W/m2","ZJ year-1"
"historical",1950,"hfds",1.27086294086536,"W/m2","ZJ year-1"
"historical",1951,"hfds",1.03773256646153,"W/m2","ZJ year-1"
"historical",1952,"hfds",1.13372207245433,"W/m2","ZJ year-1"
"historical",1953,"hfds",1.12977665599803,"W/m2","ZJ year-1"
"historical",1954,"hfds",1.23723882604552,"W/m2","ZJ year-1"
"historical",1955,"hfds",1.16215160639293,"W/m2","ZJ year-1"
"historical",1956,"hfds",0.764769746565306,"W/m2","ZJ year-1"
"historical",1957,"hfds",0.44835493238409,"W/m2","ZJ year-1"
"historical",1958,"hfds",0.630252953031161,"W/m2","ZJ year-1"
"historical",1959,"hfds",0.89465967617834,"W/m2","ZJ year-1"
"historical",1960,"hfds",0.908652631189577,"W/m2","ZJ year-1"
"historical",1961,"hfds",0.321252345405027,"W/m2","ZJ year-1"
"historical",1962,"hfds",-1.18187913332002,"W/m2","ZJ year-1"
"historical",1963,"hfds",-7.2728408913401,"W/m2","ZJ year-1"
"historical",1964,"hfds",-11.2483308585587,"W/m2","ZJ year-1"
"historical",1965,"hfds",-7.37799469613901,"W/m2","ZJ year-1"
"historical",1966,"hfds",-1.50360808020339,"W/m2","ZJ year-1"
"historical",1967,"hfds",0.533050352062517,"W/m2","ZJ year-1"
"historical",1968,"hfds",0.0414071548889309,"W/m2","ZJ year-1"
"historical",1969,"hfds",1.32265476569644,"W/m2","ZJ year-1"
"historical",1970,"hfds",1.85499235388804,"W/m2","ZJ year-1"
"historical",1971,"hfds",1.16154589674324,"W/m2","ZJ year-1"
"historical",1972,"hfds",1.10559277378793,"W/m2","ZJ year-1"
"historical",1973,"hfds",2.51406130041473,"W/m2","ZJ year-1"
"historical",1974,"hfds",3.35384686679355,"W/m2","ZJ year-1"
"historical",1975,"hfds",1.50793300249091,"W/m2","ZJ year-1"
"historical",1976,"hfds",1.39723812838488,"W/m2","ZJ year-1"
"historical",1977,"hfds",3.88173682694919,"W/m2","ZJ year-1"
"historical",1978,"hfds",5.07207679293363,"W/m2","ZJ year-1"
"historical",1979,"hfds",5.47536988354361,"W/m2","ZJ year-1"
"historical",1980,"hfds",5.42168911177087,"W/m2","ZJ year-1"
"historical",1981,"hfds",5.47898701784586,"W/m2","ZJ year-1"
"historical",1982,"hfds",4.04452219989775,"W/m2","ZJ year-1"
"historical",1983,"hfds",-0.583138253504442,"W/m2","ZJ year-1"
"historical",1984,"hfds",-0.162059362766654,"W/m2","ZJ year-1"
"historical",1985,"hfds",5.04855248911863,"W/m2","ZJ year-1"
"historical",1986,"hfds",7.14043628425959,"W/m2","ZJ year-1"
"historical",1987,"hfds",7.8328059642265,"W/m2","ZJ year-1"
"historical",1988,"hfds",8.7130962803514,"W/m2","ZJ year-1"
"historical",1989,"hfds",9.58088779260863,"W/m2","ZJ year-1"
"historical",1990,"hfds",9.96577051280528,"W/m2","ZJ year-1"
"historical",1991,"hfds",5.68767917302091,"W/m2","ZJ year-1"
"historical",1992,"hfds",-6.43613823847674,"W/m2","ZJ year-1"
"historical",1993,"hfds",-7.51613477303259,"W/m2","ZJ year-1"
"historical",1994,"hfds",4.52703358290379,"W/m2","ZJ year-1"
"historical",1995,"hfds",11.6052141641974,"W/m2","ZJ year-1"
"historical",1996,"hfds",13.8258099222341,"W/m2","ZJ year-1"
"historical",1997,"hfds",13.5680965021662,"W/m2","ZJ year-1"
"historical",1998,"hfds",12.94917188801,"W/m2","ZJ year-1"
"historical",1999,"hfds",13.913207306046,"W/m2","ZJ year-1"
"historical",2000,"hfds",14.8223912602524,"W/m2","ZJ year-1"
"historical",2001,"hfds",14.7467688452922,"W/m2","ZJ year-1"
"historical",2002,"hfds",14.0488533316756,"W/m2","ZJ year-1"
"historical",2003,"hfds",13.1587094156544,"W/m2","ZJ year-1"
"historical",2004,"hfds",12.9523261560377,"W/m2","ZJ year-1"
"historical",2005,"hfds",12.7939091315043,"W/m2","ZJ year-1"
"historical",2006,"hfds",12.2356224560828,"W/m2","ZJ year-1"
"historical",2007,"hfds",12.3459625324704,"W/m2","ZJ year-1"
"historical",2008,"hfds",13.166869160546,"W/m2","ZJ year-1"
"historical",2009,"hfds",13.7367465340899,"W/m2","ZJ year-1"
"historical",2010,"hfds",14.0632176381536,"W/m2","ZJ year-1"
"historical",2011,"hfds",14.273321594118,"W/m2","ZJ year-1"
"historical",2012,"hfds",14.3597633192562,"W/m2","ZJ year-1"
"historical",2013,"hfds",14.9342263037056,"W/m2","ZJ year-1"
"historical",2014,"hfds",15.1559349222937,"W/m2","ZJ year-1"
"historical",2015,"hfds",15.7790624271889,"W/m2","ZJ year-1"
"historical",2016,"hfds",16.8480933641991,"W/m2","ZJ year-1"
"historical",2017,"hfds",17.191197116943,"W/m2","ZJ year-1"
"historical",2018,"hfds",17.4876478026721,"W/m2","ZJ year-1"
"historical",2019,"hfds",17.7577054734846,"W/m2","ZJ year-1"
"1pctCO2",1745,"tas",0,"degC",NA
"1pctCO2",1746,"tas",0,"degC",NA
"1pctCO2",1747,"tas",0,"degC",NA
"1pctCO2",1748,"tas",0,"degC",NA
"1pctCO2",1749,"tas",0,"degC",NA
"1pctCO2",1750,"tas",0,"degC",NA
"1pctCO2",1751,"tas",-5.74148683576369e-07,"degC",NA
"1pctCO2",1752,"tas",-1.24778593362073e-06,"degC",NA
"1pctCO2",1753,"tas",-1.81929191757592e-06,"degC",NA
"1pctCO2",1754,"tas",-2.27631830321822e-06,"degC",NA
"1pctCO2",1755,"tas",-2.64322622030012e-06,"degC",NA
"1pctCO2",1756,"tas",-2.94442382164578e-06,"degC",NA
"1pctCO2",1757,"tas",-3.19808175420231e-06,"degC",NA
"1pctCO2",1758,"tas",-3.41679950358956e-06,"degC",NA
"1pctCO2",1759,"tas",-3.60923376398592e-06,"degC",NA
"1pctCO2",1760,"tas",-3.78141403220129e-06,"degC",NA
"1pctCO2",1761,"tas",-3.93763274443229e-06,"degC",NA
"1pctCO2",1762,"tas",-4.08101906866605e-06,"degC",NA
"1pctCO2",1763,"tas",-4.21390690787014e-06,"degC",NA
"1pctCO2",1764,"tas",-4.33807394093687e-06,"degC",NA
"1pctCO2",1765,"tas",-4.4549000068915e-06,"degC",NA
"1pctCO2",1766,"tas",-4.56547437661731e-06,"degC",NA
"1pctCO2",1767,"tas",-4.67067000138708e-06,"degC",NA
"1pctCO2",1768,"tas",-4.77119596732459e-06,"degC",NA
"1pctCO2",1769,"tas",-4.86763526081717e-06,"degC",NA
"1pctCO2",1770,"tas",-4.96047243381486e-06,"degC",NA
"1pctCO2",1771,"tas",-5.05011419471239e-06,"degC",NA
"1pctCO2",1772,"tas",-5.13690495848688e-06,"degC",NA
"1pctCO2",1773,"tas",-5.22113874793106e-06,"degC",NA
"1pctCO2",1774,"tas",-5.30306841516901e-06,"degC",NA
"1pctCO2",1775,"tas",-5.38291286822035e-06,"degC",NA
"1pctCO2",1776,"tas",-5.46086279392242e-06,"degC",NA
"1pctCO2",1777,"tas",-5.53708523431321e-06,"degC",NA
"1pctCO2",1778,"tas",-5.61172727936089e-06,"degC",NA
"1pctCO2",1779,"tas",-5.68491907150408e-06,"degC",NA
"1pctCO2",1780,"tas",-5.75677626961341e-06,"degC",NA
"1pctCO2",1781,"tas",-5.82740208410441e-06,"degC",NA
"1pctCO2",1782,"tas",-5.89688896944722e-06,"degC",NA
"1pctCO2",1783,"tas",-5.96532004054615e-06,"degC",NA
"1pctCO2",1784,"tas",-6.03277026522876e-06,"degC",NA
"1pctCO2",1785,"tas",-6.09930747362066e-06,"degC",NA
"1pctCO2",1786,"tas",-6.16499321722928e-06,"degC",NA
"1pctCO2",1787,"tas",-6.22988350353117e-06,"degC",NA
"1pctCO2",1788,"tas",-6.29402942707918e-06,"degC",NA
"1pctCO2",1789,"tas",-6.35747771408644e-06,"degC",NA
"1pctCO2",1790,"tas",-6.42027119420616e-06,"degC",NA
"1pctCO2",1791,"tas",-6.48244921095885e-06,"degC",NA
"1pctCO2",1792,"tas",-6.5440479799812e-06,"degC",NA
"1pctCO2",1793,"tas",-6.60510090286518e-06,"degC",NA
"1pctCO2",1794,"tas",-6.66563884307042e-06,"degC",NA
"1pctCO2",1795,"tas",-6.72569036916413e-06,"degC",NA
"1pctCO2",1796,"tas",-6.78528196989076e-06,"degC",NA
"1pctCO2",1797,"tas",-6.84443824497677e-06,"degC",NA
"1pctCO2",1798,"tas",-6.90318207481765e-06,"degC",NA
"1pctCO2",1799,"tas",-6.9615347717106e-06,"degC",NA
"1pctCO2",1800,"tas",-7.01951621510754e-06,"degC",NA
"1pctCO2",1801,"tas",-7.07714497273976e-06,"degC",NA
"1pctCO2",1802,"tas",-7.13443840940021e-06,"degC",NA
"1pctCO2",1803,"tas",-7.19141278486311e-06,"degC",NA
"1pctCO2",1804,"tas",-7.24808334211035e-06,"degC",NA
"1pctCO2",1805,"tas",-7.30446438719044e-06,"degC",NA
"1pctCO2",1806,"tas",-7.36056936138612e-06,"degC",NA
"1pctCO2",1807,"tas",-7.41641090676142e-06,"degC",NA
"1pctCO2",1808,"tas",-7.47200092565006e-06,"degC",NA
"1pctCO2",1809,"tas",-7.52735063489411e-06,"degC",NA
"1pctCO2",1810,"tas",-7.58247061515961e-06,"degC",NA
"1pctCO2",1811,"tas",-7.63737085612088e-06,"degC",NA
"1pctCO2",1812,"tas",-7.69206079765339e-06,"degC",NA
"1pctCO2",1813,"tas",-7.74654936763227e-06,"degC",NA
"1pctCO2",1814,"tas",-7.80084501658951e-06,"degC",NA
"1pctCO2",1815,"tas",-7.85495574957967e-06,"degC",NA
"1pctCO2",1816,"tas",-7.90888915536846e-06,"degC",NA
"1pctCO2",1817,"tas",-7.9626524334495e-06,"degC",NA
"1pctCO2",1818,"tas",-8.01625241888296e-06,"degC",NA
"1pctCO2",1819,"tas",-8.06969560523668e-06,"degC",NA
"1pctCO2",1820,"tas",-8.12298816579306e-06,"degC",NA
"1pctCO2",1821,"tas",-8.17613597319045e-06,"degC",NA
"1pctCO2",1822,"tas",-8.22914461755758e-06,"degC",NA
"1pctCO2",1823,"tas",-8.282019423408e-06,"degC",NA
"1pctCO2",1824,"tas",-8.33476546524726e-06,"degC",NA
"1pctCO2",1825,"tas",-8.38738758214973e-06,"degC",NA
"1pctCO2",1826,"tas",-8.43989039128002e-06,"degC",NA
"1pctCO2",1827,"tas",-8.4922783004183e-06,"degC",NA
"1pctCO2",1828,"tas",-8.54455551977405e-06,"degC",NA
"1pctCO2",1829,"tas",-8.59672607286919e-06,"degC",NA
"1pctCO2",1830,"tas",-8.6487938067692e-06,"degC",NA
"1pctCO2",1831,"tas",-8.70076240164958e-06,"degC",NA
"1pctCO2",1832,"tas",-8.75263537971619e-06,"degC",NA
"1pctCO2",1833,"tas",-8.80441611347503e-06,"degC",NA
"1pctCO2",1834,"tas",-8.85610783367919e-06,"degC",NA
"1pctCO2",1835,"tas",-8.90771363658161e-06,"degC",NA
"1pctCO2",1836,"tas",-8.9592364908263e-06,"degC",NA
"1pctCO2",1837,"tas",-9.01067924390919e-06,"degC",NA
"1pctCO2",1838,"tas",-9.06204462826191e-06,"degC",NA
"1pctCO2",1839,"tas",-9.11333526693038e-06,"degC",NA
"1pctCO2",1840,"tas",-9.16455367891696e-06,"degC",NA
"1pctCO2",1841,"tas",-9.21570228427193e-06,"degC",NA
"1pctCO2",1842,"tas",-9.26678340882854e-06,"degC",NA
"1pctCO2",1843,"tas",-9.31779928870096e-06,"degC",NA
"1pctCO2",1844,"tas",-9.36875207445142e-06,"degC",NA
"1pctCO2",1845,"tas",-9.41964383516101e-06,"degC",NA
"1pctCO2",1846,"tas",-9.47047656213715e-06,"degC",NA
"1pctCO2",1847,"tas",-9.5212521725079e-06,"degC",NA
"1pctCO2",1848,"tas",-9.57197251256735e-06,"degC",NA
"1pctCO2",1849,"tas",-9.62263936093583e-06,"degC",NA
"1pctCO2",1850,"tas",-9.6732544316333e-06,"degC",NA
"1pctCO2",1851,"tas",0.0047144216893669,"degC",NA
"1pctCO2",1852,"tas",0.013397942068667,"degC",NA
"1pctCO2",1853,"tas",0.0249068384021761,"degC",NA
"1pctCO2",1854,"tas",0.0385583074659728,"degC",NA
"1pctCO2",1855,"tas",0.0539076956519704,"degC",NA
"1pctCO2",1856,"tas",0.0706480226918828,"degC",NA
"1pctCO2",1857,"tas",0.0885576689342304,"degC",NA
"1pctCO2",1858,"tas",0.107470886680269,"degC",NA
"1pctCO2",1859,"tas",0.127260091183631,"degC",NA
"1pctCO2",1860,"tas",0.147824679168114,"degC",NA
"1pctCO2",1861,"tas",0.1690836798285,"degC",NA
"1pctCO2",1862,"tas",0.190970763164311,"degC",NA
"1pctCO2",1863,"tas",0.21343075405901,"degC",NA
"1pctCO2",1864,"tas",0.236417138707104,"degC",NA
"1pctCO2",1865,"tas",0.259890242675133,"degC",NA
"1pctCO2",1866,"tas",0.283815874205168,"degC",NA
"1pctCO2",1867,"tas",0.30816429651349,"degC",NA
"1pctCO2",1868,"tas",0.332909437109274,"degC",NA
"1pctCO2",1869,"tas",0.358028270790952,"degC",NA
"1pctCO2",1870,"tas",0.383500331898764,"degC",NA
"1pctCO2",1871,"tas",0.409307324149175,"degC",NA
"1pctCO2",1872,"tas",0.435432805117256,"degC",NA
"1pctCO2",1873,"tas",0.461861928524171,"degC",NA
"1pctCO2",1874,"tas",0.488581231795925,"degC",NA
"1pctCO2",1875,"tas",0.515578459450744,"degC",NA
"1pctCO2",1876,"tas",0.542842415119256,"degC",NA
"1pctCO2",1877,"tas",0.570362836654788,"degC",NA
"1pctCO2",1878,"tas",0.598130290021432,"degC",NA
"1pctCO2",1879,"tas",0.626136078573209,"degC",NA
"1pctCO2",1880,"tas",0.654372165041103,"degC",NA
"1pctCO2",1881,"tas",0.682831104084535,"degC",NA
"1pctCO2",1882,"tas",0.7115059836817,"degC",NA
"1pctCO2",1883,"tas",0.740390373959474,"degC",NA
"1pctCO2",1884,"tas",0.769478282320405,"degC",NA
"1pctCO2",1885,"tas",0.798764113927914,"degC",NA
"1pctCO2",1886,"tas",0.828242636773502,"degC",NA
"1pctCO2",1887,"tas",0.857908950680516,"degC",NA
"1pctCO2",1888,"tas",0.887758459704869,"degC",NA
"1pctCO2",1889,"tas",0.91778684747927,"degC",NA
"1pctCO2",1890,"tas",0.947990055118056,"degC",NA
"1pctCO2",1891,"tas",0.978364261357829,"degC",NA
"1pctCO2",1892,"tas",1.00890586465714,"degC",NA
"1pctCO2",1893,"tas",1.03961146701846,"degC",NA
"1pctCO2",1894,"tas",1.07047785932907,"degC",NA
"1pctCO2",1895,"tas",1.10150200804549,"degC",NA
"1pctCO2",1896,"tas",1.13268104306984,"degC",NA
"1pctCO2",1897,"tas",1.16401224668628,"degC",NA
"1pctCO2",1898,"tas",1.19549304344288,"degC",NA
"1pctCO2",1899,"tas",1.2271209908787,"degC",NA
"1pctCO2",1900,"tas",1.25889377100808,"degC",NA
"1pctCO2",1901,"tas",1.2908091824851,"degC",NA
"1pctCO2",1902,"tas",1.32286513338002,"degC",NA
"1pctCO2",1903,"tas",1.3550596345076,"degC",NA
"1pctCO2",1904,"tas",1.38739079325411,"degC",NA
"1pctCO2",1905,"tas",1.41985680785556,"degC",NA
"1pctCO2",1906,"tas",1.4524559620852,"degC",NA
"1pctCO2",1907,"tas",1.4851866203126,"degC",NA
"1pctCO2",1908,"tas",1.5180472229008,"degC",NA
"1pctCO2",1909,"tas",1.55103628191137,"degC",NA
"1pctCO2",1910,"tas",1.58415237709036,"degC",NA
"1pctCO2",1911,"tas",1.61739415211093,"degC",NA
"1pctCO2",1912,"tas",1.65076031105057,"degC",NA
"1pctCO2",1913,"tas",1.68424961508324,"degC",NA
"1pctCO2",1914,"tas",1.71786087936855,"degC",NA
"1pctCO2",1915,"tas",1.75159297012163,"degC",NA
"1pctCO2",1916,"tas",1.78544480184902,"degC",NA
"1pctCO2",1917,"tas",1.81941533473731,"degC",NA
"1pctCO2",1918,"tas",1.85350357218204,"degC",NA
"1pctCO2",1919,"tas",1.887708558446,"degC",NA
"1pctCO2",1920,"tas",1.92202937643659,"degC",NA
"1pctCO2",1921,"tas",1.95646514559301,"degC",NA
"1pctCO2",1922,"tas",1.9910150198747,"degC",NA
"1pctCO2",1923,"tas",2.02567818584315,"degC",NA
"1pctCO2",1924,"tas",2.06045386082998,"degC",NA
"1pctCO2",1925,"tas",2.09534129118454,"degC",NA
"1pctCO2",1926,"tas",2.13033975059502,"degC",NA
"1pctCO2",1927,"tas",2.16544853847726,"degC",NA
"1pctCO2",1928,"tas",2.20066697842618,"degC",NA
"1pctCO2",1929,"tas",2.23599441672492,"degC",NA
"1pctCO2",1930,"tas",2.27143022090719,"degC",NA
"1pctCO2",1931,"tas",2.30697377836865,"degC",NA
"1pctCO2",1932,"tas",2.34262449502346,"degC",NA
"1pctCO2",1933,"tas",2.37838179400235,"degC",NA
"1pctCO2",1934,"tas",2.41424511438888,"degC",NA
"1pctCO2",1935,"tas",2.45021390999068,"degC",NA
"1pctCO2",1936,"tas",2.48628764814265,"degC",NA
"1pctCO2",1937,"tas",2.52246580853961,"degC",NA
"1pctCO2",1938,"tas",2.55874788209542,"degC",NA
"1pctCO2",1939,"tas",2.59513336982643,"degC",NA
"1pctCO2",1940,"tas",2.63162178175682,"degC",NA
"1pctCO2",1941,"tas",2.66821263584367,"degC",NA
"1pctCO2",1942,"tas",2.70490545691968,"degC",NA
"1pctCO2",1943,"tas",2.74169977565168,"degC",NA
"1pctCO2",1944,"tas",2.77859512751296,"degC",NA
"1pctCO2",1945,"tas",2.81559105176778,"degC",NA
"1pctCO2",1946,"tas",2.85268709046631,"degC",NA
"1pctCO2",1947,"tas",2.88988278744847,"degC",NA
"1pctCO2",1948,"tas",2.92717768735507,"degC",NA
"1pctCO2",1949,"tas",2.96457133464489,"degC",NA
"1pctCO2",1950,"tas",3.00206327261626,"degC",NA
"1pctCO2",1951,"tas",3.03965304243173,"degC",NA
"1pctCO2",1952,"tas",3.07734018214472,"degC",NA
"1pctCO2",1953,"tas",3.11512422572669,"degC",NA
"1pctCO2",1954,"tas",3.15300470209385,"degC",NA
