"scenario","year","variable","value","units","name"
"abrupt-4xCO2",1951,"hfds",29.6881835322845,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1952,"hfds",29.5584959035209,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1953,"hfds",29.4305244977723,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1954,"hfds",29.3042312437172,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1955,"hfds",29.1795792556234,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1956,"hfds",29.0565327858549,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1957,"hfds",28.9350571796997,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1958,"hfds",28.8151188323994,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1959,"hfds",28.6966851482232,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1960,"hfds",28.5797245015005,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1961,"hfds",28.464206199491,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1962,"hfds",28.3501004469799,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1963,"hfds",28.2373783125233,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1964,"hfds",28.1260116962385,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1965,"hfds",28.0159732990608,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1966,"hfds",27.907236593389,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1967,"hfds",27.7997757950405,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1968,"hfds",27.6935658364553,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1969,"hfds",27.5885823410793,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1970,"hfds",27.4848015988636,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1971,"hfds",27.3822005428174,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1972,"hfds",27.2807567265818,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1973,"hfds",27.1804483029469,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1974,"hfds",27.081254003281,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1975,"hfds",26.9831531178228,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1976,"hfds",26.8861254767854,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1977,"hfds",26.7901514322573,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1978,"hfds",26.695211840822,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1979,"hfds",26.6012880468965,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1980,"hfds",26.5083618667446,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1981,"hfds",26.4164155731195,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1982,"hfds",26.3254318805198,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1983,"hfds",26.2353939310316,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1984,"hfds",26.1462852807229,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1985,"hfds",26.0580898865552,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1986,"hfds",25.9707920938138,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1987,"hfds",25.8843766240148,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1988,"hfds",25.7988285632698,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1989,"hfds",25.7141333510887,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1990,"hfds",25.6302767696028,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1991,"hfds",25.547244933192,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1992,"hfds",25.4650242784895,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1993,"hfds",25.3836015547571,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1994,"hfds",25.3029638146109,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1995,"hfds",25.2230984050798,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1996,"hfds",25.1439929589863,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1997,"hfds",25.0656353866355,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1998,"hfds",24.9880138678031,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1999,"hfds",24.9111168439968,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2000,"hfds",24.8349330109885,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2001,"hfds",24.7594513116192,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2002,"hfds",24.6846609288379,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2003,"hfds",24.6105512789834,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2004,"hfds",24.5371120053021,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2005,"hfds",24.4643329716708,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2006,"hfds",24.3922042565449,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2007,"hfds",24.320716147103,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2008,"hfds",24.2498591335822,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2009,"hfds",24.17962390381,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2010,"hfds",24.1100013379087,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2011,"hfds",24.0409825031669,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2012,"hfds",23.9725586490939,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2013,"hfds",23.9047212026186,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2014,"hfds",23.8374617634465,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2015,"hfds",23.7707720995673,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2016,"hfds",23.7046441429013,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2017,"hfds",23.6390699850886,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2018,"hfds",23.5740418733969,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2019,"hfds",23.5095522067683,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2020,"hfds",23.4455935319879,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2021,"hfds",23.382158539965,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2022,"hfds",23.3192400621314,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2023,"hfds",23.2568310669419,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2024,"hfds",23.1949246564961,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2025,"hfds",23.1335140632436,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2026,"hfds",23.0725926467971,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2027,"hfds",23.0121538908487,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2028,"hfds",22.952191400154,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2029,"hfds",22.8926988976263,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2030,"hfds",22.8336702215086,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2031,"hfds",22.7750993226206,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2032,"hfds",22.7169802617001,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2033,"hfds",22.6593072068084,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2034,"hfds",22.6020744308156,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2035,"hfds",22.545276308952,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2036,"hfds",22.4889073164386,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2037,"hfds",22.4329620261789,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2038,"hfds",22.3774351065082,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2039,"hfds",22.3223213190196,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2040,"hfds",22.2676155164419,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2041,"hfds",22.2133126405752,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2042,"hfds",22.1594077202869,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2043,"hfds",22.1058958695626,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2044,"hfds",22.0527722856063,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2045,"hfds",22.0000322469964,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2046,"hfds",21.9476711118865,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2047,"hfds",21.8956843162604,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2048,"hfds",21.8440673722303,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2049,"hfds",21.7928158663791,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2050,"hfds",21.7419254581459,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2051,"hfds",21.69139187826,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2052,"hfds",21.6412109272106,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2053,"hfds",21.5913784737559,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2054,"hfds",21.5418904534739,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2055,"hfds",21.4927428673479,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2056,"hfds",21.4439317803951,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2057,"hfds",21.3954533203178,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2058,"hfds",21.3473036761998,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2059,"hfds",21.299479097234,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2060,"hfds",21.2519758914774,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2061,"hfds",21.2047904246419,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2062,"hfds",21.1579191189153,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2063,"hfds",21.1113584518075,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2064,"hfds",21.065104955032,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2065,"hfds",21.0191552134077,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2066,"hfds",20.9735058637899,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2067,"hfds",20.9281535940375,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2068,"hfds",20.8830951419897,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2069,"hfds",20.8383272944737,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2070,"hfds",20.7938468863436,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2071,"hfds",20.7496507995325,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2072,"hfds",20.7057359621352,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2073,"hfds",20.6620993475027,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2074,"hfds",20.6187379733654,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2075,"hfds",20.5756489009863,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2076,"hfds",20.5328292343132,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2077,"hfds",20.490276119162,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2078,"hfds",20.4479867424273,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2079,"hfds",20.4059583313001,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2080,"hfds",20.3641881525,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2081,"hfds",20.3226735115415,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2082,"hfds",20.281411752001,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2083,"hfds",20.2404002548127,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2084,"hfds",20.1996364375741,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2085,"hfds",20.1591177538628,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2086,"hfds",20.1188416925824,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2087,"hfds",20.0788057773132,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2088,"hfds",20.03900756568,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2089,"hfds",19.9994446487326,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2090,"hfds",19.9601146503426,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2091,"hfds",19.9210152266119,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2092,"hfds",19.8821440652977,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2093,"hfds",19.843498885247,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2094,"hfds",19.8050774358413,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2095,"hfds",19.7668774964602,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2096,"hfds",19.7288968759537,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2097,"hfds",19.6911334121196,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2098,"hfds",19.6535849712062,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2099,"hfds",19.6162494474134,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",2100,"hfds",19.5791247624044,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1745,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1746,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1747,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1748,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1749,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1750,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1751,"hfds",0.059808553094604,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1752,"hfds",0.161374507974198,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1753,"hfds",0.195664441468012,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1754,"hfds",0.148277300361641,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1755,"hfds",-0.0135322406450249,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1756,"hfds",-1.68832562062354,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1757,"hfds",-2.28677281512214,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1758,"hfds",-0.717065773932251,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1759,"hfds",0.123904274305886,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1760,"hfds",0.355864649364912,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1761,"hfds",0.421151686235749,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1762,"hfds",-5.89054956808926,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1763,"hfds",-9.95920999635609,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1764,"hfds",-4.60697224224127,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1765,"hfds",-0.442343341404917,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1766,"hfds",-1.41866403365274,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1767,"hfds",-3.74022165780304,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1768,"hfds",-2.26288891892269,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1769,"hfds",0.304207710162449,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1770,"hfds",0.336438609036113,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1771,"hfds",0.000104558787768258,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1772,"hfds",0.807097260958795,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1773,"hfds",1.31618170078321,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1774,"hfds",1.30524475086858,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1775,"hfds",1.21594163840097,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1776,"hfds",1.19931597179332,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1777,"hfds",1.10492466876256,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1778,"hfds",0.974155047408707,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1779,"hfds",0.913193031996624,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1780,"hfds",0.833371461124748,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1781,"hfds",0.770026971027729,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1782,"hfds",0.771805663484302,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1783,"hfds",-11.8370314396011,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1784,"hfds",-36.9518640377338,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1785,"hfds",-33.1166735676098,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1786,"hfds",-10.2630341245985,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1787,"hfds",-0.795933685299705,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1788,"hfds",3.09562135525542,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1789,"hfds",4.35612808357576,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1790,"hfds",4.42260160525439,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1791,"hfds",4.1204314880158,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1792,"hfds",3.77663571605653,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1793,"hfds",3.39654873519245,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1794,"hfds",2.95613619753631,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1795,"hfds",2.62971685165893,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1796,"hfds",1.55407564486261,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1797,"hfds",-0.205910951751162,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1798,"hfds",-0.287367215417801,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1799,"hfds",0.970737515503583,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1800,"hfds",1.68325936853496,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1801,"hfds",1.86794064789451,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1802,"hfds",1.86425127727685,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1803,"hfds",1.80051298282727,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1804,"hfds",1.76982938407008,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1805,"hfds",1.64486770022291,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1806,"hfds",1.52527696619141,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1807,"hfds",1.45877159528361,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1808,"hfds",1.30637772752769,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1809,"hfds",-23.7262064061616,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1810,"hfds",-40.0262301317383,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1811,"hfds",-19.3695570969015,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1812,"hfds",-2.51409927689121,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1813,"hfds",3.36016554926326,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1814,"hfds",4.78374405199063,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1815,"hfds",-19.885825501337,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1816,"hfds",-50.6172614661083,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1817,"hfds",-35.5884826923207,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1818,"hfds",-6.10729695703509,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1819,"hfds",4.95066899175711,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1820,"hfds",7.95178808885251,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"historical",1821,"hfds",7.45951680490553,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
